
Residuals from Base Run #17 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Zr,Pb,BC
17,02/22/07 02:11,-2.530000E-001,1.605000E+000,-1.022000E+000,4.850000E-001,8.290000E-001,4.200000E-001,-1.706000E+000,5.600000E-002,2.564000E+000,9.600000E-002,5.520000E-001,-1.049000E+000,-5.280000E-001,-1.042000E+000,-2.206000E+000,-7.620000E-001,-5.020000E-001,1.958000E+000,-8.600000E-002,1.238000E+000,-9.810000E-001,7.900000E-002,-1.496000E+000,-1.226000E+000,1.973430E+000
17,02/22/07 02:35,-1.260000E-001,7.280000E-001,-9.830000E-001,2.600000E-001,2.252000E+000,-2.318000E+000,-3.290000E-001,-1.850000E-001,8.020000E-001,3.340000E-001,-4.700000E-001,-6.200000E-002,-1.429000E+000,-2.677000E+000,-1.270000E+000,1.749000E+000,1.455000E+000,1.212000E+000,-2.390000E-001,-2.100000E-001,-2.270000E-001,1.220000E-001,5.520000E-001,-6.260000E-001,1.891944E+000
17,02/24/07 02:17,0.000000E+000,-1.302000E+000,5.010000E-001,1.736000E+000,-2.502000E+000,-9.130000E-001,-2.368000E+000,6.100000E-002,4.128000E+000,-9.120000E-001,1.535000E+000,1.602000E+000,-1.305000E+000,-1.547000E+000,7.450000E-001,-2.260000E+000,7.980000E-001,3.277000E+000,-2.350000E-001,-9.600000E-002,-7.670000E-001,-9.050000E-001,8.690000E-001,-2.481000E+000,4.205979E+000
17,02/24/07 02:38,9.900000E-002,3.340000E-001,2.455000E+000,1.726000E+000,-2.850000E+000,-5.650000E-001,-1.793000E+000,1.800000E-002,3.109000E+000,-7.080000E-001,1.036000E+000,1.902000E+000,-1.834000E+000,-1.601000E+000,8.410000E-001,-1.994000E+000,-6.040000E-001,1.050000E+000,-1.730000E-001,2.104000E+000,9.810000E-001,-4.780000E-001,1.440000E+000,-1.629000E+000,3.491834E+000
17,02/26/07 00:17,-3.880000E-001,-1.962000E+000,1.735000E+000,4.232000E+000,-2.472000E+000,1.025000E+000,-6.810000E-001,1.520000E-001,1.131000E+000,-7.100000E-002,1.149000E+000,1.817000E+000,-8.580000E-001,-5.132000E+000,5.720000E-001,-1.404000E+000,-1.949000E+000,-1.130000E+000,-5.600000E-002,-1.248000E+000,1.020000E+000,-1.289000E+000,1.523500E+001,1.800000E-002,1.859017E+001
17,02/26/07 00:46,-2.150000E-001,-6.230000E-001,2.717000E+000,3.891000E+000,-3.002000E+000,-2.280000E+000,-1.369000E+000,1.640000E-001,7.018000E+000,-4.180000E-001,9.710000E-001,3.720000E-001,-1.651000E+000,-5.043000E+000,3.570000E-001,4.400000E-001,-2.190000E+000,-2.296000E+000,-2.800000E-002,1.932000E+000,2.093000E+000,-8.970000E-001,-7.860000E-001,-5.760000E-001,8.294067E+000
17,02/28/07 00:09,-8.980000E-001,4.170000E-001,5.892000E+000,3.931000E+000,-1.910000E+000,-8.000000E-001,1.803000E+000,5.400000E-002,-2.243000E+000,1.648000E+000,-1.250000E-001,-1.055000E+000,2.320000E-001,-3.006000E+000,3.180000E-001,-2.131000E+000,-3.522000E+000,-3.812000E+000,2.640000E-001,-5.860000E-001,1.445000E+000,-2.415000E+000,-3.085000E+000,4.108000E+000,8.592772E+000
17,02/28/07 00:39,-1.151000E+000,6.130000E-001,4.073000E+000,3.435000E+000,-1.953000E+000,-2.879000E+000,1.370000E-001,3.300000E-002,1.433000E+000,2.590000E-001,-1.000000E-001,1.462000E+000,-4.420000E-001,-4.758000E+000,4.420000E-001,6.950000E-001,-1.182000E+000,-6.172000E+000,3.000000E-002,-3.320000E-001,3.679000E+000,-1.716000E+000,-1.239000E+000,8.420000E-001,7.712666E+000
17,03/02/07 00:06,-5.040000E-001,-8.230000E-001,3.198000E+000,2.729000E+000,-2.200000E-001,-1.935000E+000,2.158000E+000,-9.900000E-002,-3.133000E+000,1.292000E+000,-1.040000E-001,-6.600000E-002,-1.533000E+000,-3.104000E+000,6.200000E-002,-2.380000E-001,4.100000E-002,-1.949000E+000,7.000000E-003,-1.436000E+000,1.517000E+000,-1.868000E+000,1.243000E+000,2.507000E+000,4.213077E+000
17,03/02/07 00:30,-7.810000E-001,-1.390000E+000,3.021000E+000,2.351000E+000,3.130000E-001,-1.578000E+000,1.683000E+000,-5.700000E-002,-2.962000E+000,9.600000E-001,2.790000E-001,2.920000E-001,-8.780000E-001,-3.823000E+000,-4.000000E-002,-1.970000E+000,-3.014000E+000,2.243000E+000,1.000000E-003,-3.950000E-001,7.880000E-001,7.800000E-002,-1.500000E-001,1.932000E+000,4.231448E+000
17,03/04/07 00:26,-1.160000E-001,-1.954000E+000,2.701000E+000,5.030000E-001,5.040000E-001,-3.890000E-001,2.164000E+000,1.080000E-001,-5.197000E+000,2.783000E+000,-4.860000E-001,-5.880000E-001,-1.203000E+000,2.070000E-001,-1.054000E+000,-1.610000E+000,-1.994000E+000,-3.746000E+000,3.350000E-001,-8.930000E-001,1.246000E+000,-1.251000E+000,-1.647000E+000,3.170000E+000,5.518092E+000
17,03/04/07 00:54,-4.910000E-001,-2.520000E+000,1.654000E+000,1.147000E+000,1.125000E+000,1.997000E+000,2.980000E-001,1.240000E-001,-8.800000E-001,9.390000E-001,-1.405000E+000,8.500000E-001,1.680000E-001,-1.505000E+000,-1.758000E+000,4.620000E-001,1.103000E+000,-2.673000E+000,2.070000E-001,1.236000E+000,4.460000E-001,7.160000E-001,-1.359000E+000,1.227000E+000,2.401029E+000
17,03/06/07 00:33,-5.200000E-002,-3.053000E+000,-5.880000E-001,1.376000E+000,-5.550000E-001,5.681000E+000,1.143000E+000,-1.060000E-001,-1.182300E+001,7.850000E-001,1.482000E+000,1.189000E+000,3.700000E-001,8.460000E-001,-4.280000E-001,-3.620000E-001,1.177600E+001,-1.500000E+000,5.700000E-002,6.030000E-001,3.700000E-002,7.050000E-001,3.300000E+000,9.450000E-001,2.068914E+001
17,03/06/07 01:01,-2.440000E-001,-2.006000E+000,9.520000E-001,2.196000E+000,-4.880000E-001,4.588000E+000,1.273000E+000,-3.700000E-002,-6.143000E+000,1.009000E+000,6.780000E-001,2.683000E+000,9.310000E-001,-4.600000E-002,-9.610000E-001,1.221000E+000,2.614000E+000,-1.309000E+000,2.040000E-001,4.110000E-001,-4.540000E-001,-2.090000E-001,-4.960000E-001,1.257000E+000,5.604936E+000
17,03/08/07 00:13,-4.410000E-001,-1.530000E-001,1.830000E-001,1.897000E+000,8.830000E-001,4.084000E+000,9.220000E-001,9.100000E-002,-3.320000E+000,1.915000E+000,1.042000E+000,-1.358000E+000,-1.166000E+000,-1.094000E+000,-2.302000E+000,-1.540000E+000,-2.100000E+000,-4.130000E-001,2.400000E-001,1.321000E+000,-7.850000E-001,-1.017000E+000,-1.480000E+000,2.309000E+000,3.941116E+000
17,03/08/07 00:42,-4.900000E-001,-1.500000E+000,-6.020000E-001,1.441000E+000,8.460000E-001,2.878000E+000,9.100000E-002,6.300000E-002,-7.370000E-001,7.160000E-001,8.900000E-002,-7.080000E-001,1.358000E+000,-1.704000E+000,-1.331000E+000,-2.896000E+000,1.736900E+001,-3.112000E+000,3.100000E-002,-1.418000E+000,4.770000E-001,-1.186000E+000,2.875000E+000,1.061000E+000,2.132649E+001
17,03/10/07 00:11,-6.780000E-001,-1.540000E+000,1.262000E+000,1.527000E+000,2.470000E-001,4.011000E+000,-7.760000E-001,4.870000E-001,7.910000E-001,1.344000E+000,-4.200000E-002,-3.900000E-002,-1.928000E+000,-1.455000E+000,-2.789000E+000,-1.994000E+000,-2.856000E+000,-1.011000E+000,3.020000E-001,-5.990000E-001,-2.076000E+000,4.070000E-001,-3.230000E+000,1.424000E+000,4.227444E+000
17,03/10/07 00:43,-4.340000E-001,-2.104000E+000,-1.243000E+000,1.373000E+000,1.215000E+000,2.939000E+000,1.800000E-002,3.280000E-001,-3.460000E-001,9.980000E-001,-4.530000E-001,1.500000E-002,-1.278000E+000,-1.083000E+000,-2.385000E+000,-4.300000E-001,-1.862000E+000,-3.530000E+000,2.980000E-001,1.830000E-001,5.600000E-002,5.900000E-001,-5.650000E-001,1.510000E+000,2.841117E+000
17,03/12/07 00:18,-4.000000E-001,-1.596000E+000,-9.560000E-001,1.984000E+000,7.170000E-001,2.545000E+000,-8.460000E-001,5.900000E-002,9.790000E-001,2.550000E-001,5.370000E-001,-2.300000E-001,-1.050000E+000,-2.816000E+000,-1.827000E+000,-1.220000E-001,8.765000E+000,-1.407000E+000,-9.900000E-002,2.940000E-001,-5.360000E-001,1.760000E-001,3.182000E+000,-2.520000E-001,7.118089E+000
17,03/12/07 00:44,-9.580000E-001,-2.084000E+000,-1.591000E+000,1.083000E+000,4.000000E-001,3.765000E+000,-8.390000E-001,2.250000E-001,8.260000E-001,6.700000E-002,2.280000E-001,4.220000E-001,-1.920000E-001,-1.409000E+000,-1.173000E+000,6.230000E-001,2.584000E+000,-1.845000E+000,9.100000E-002,-7.000000E-003,-2.620000E-001,8.960000E-001,5.590000E-001,5.500000E-002,2.406293E+000
17,03/14/07 00:44,-1.208000E+000,-1.232000E+000,2.484000E+000,2.491000E+000,-6.200000E-002,-1.685000E+000,1.270000E+000,-4.900000E-002,-1.770000E+000,1.085000E+000,-6.550000E-001,3.004000E+000,2.002000E+000,-2.163000E+000,-1.990000E-001,-1.284000E+000,-1.231000E+000,-9.970000E-001,5.600000E-002,-4.267000E+000,-5.830000E-001,-7.310000E-001,-4.830000E-001,1.402000E+000,4.071683E+000
17,03/16/07 00:10,-2.250000E-001,-4.878000E+000,9.130000E-001,3.071000E+000,-7.870000E-001,5.160000E-001,-1.891000E+000,4.010000E-001,9.840000E+000,2.620000E-001,7.090000E-001,-3.517000E+000,-2.662000E+000,-3.599000E+000,-1.554000E+000,-3.261000E+000,-1.338000E+000,3.767000E+000,-6.500000E-002,-4.950000E-001,-2.309000E+000,-1.234000E+000,-6.720000E-001,-1.033000E+000,1.239322E+001
17,03/16/07 00:42,0.000000E+000,-4.541000E+000,1.395000E+000,3.103000E+000,-6.820000E-001,2.340000E-001,-1.725000E+000,5.140000E-001,8.470000E+000,2.000000E-001,-5.880000E-001,-1.865000E+000,-1.301000E+000,-3.522000E+000,-1.283000E+000,-2.147000E+000,-1.743000E+000,1.521000E+000,-3.200000E-002,1.364000E+000,-1.862000E+000,-3.040000E-001,2.200000E-002,-1.119000E+000,8.651521E+000
17,03/18/07 00:15,5.600000E-002,-2.039000E+000,2.840000E-001,2.526000E+000,-5.400000E-002,-1.071000E+000,-6.500000E-001,9.700000E-002,1.742000E+000,4.940000E-001,3.410000E-001,-3.780000E-001,-1.435000E+000,-3.528000E+000,-1.880000E+000,7.530000E-001,7.420000E-001,-2.827000E+000,-6.600000E-002,-5.700000E-002,8.760000E-001,-1.764000E+000,1.703000E+000,1.070000E-001,2.986658E+000
17,03/18/07 00:52,-5.030000E-001,-2.400000E-001,8.600000E-001,2.315000E+000,3.970000E-001,-1.125000E+000,1.051000E+000,-1.020000E-001,-1.691000E+000,7.540000E-001,-6.760000E-001,6.030000E-001,2.160000E-001,-3.061000E+000,-2.880000E-001,1.262000E+000,-1.540000E+000,9.970000E-001,1.600000E-002,4.940000E-001,5.160000E-001,-3.180000E-001,-1.806000E+000,1.142000E+000,1.973358E+000
17,03/20/07 00:26,-5.450000E-001,-1.695000E+000,-5.720000E-001,1.893000E+000,1.619000E+000,-1.604000E+000,9.340000E-001,1.300000E-002,-1.347000E+000,1.132000E+000,-6.650000E-001,9.370000E-001,3.650000E-001,-2.422000E+000,-1.706000E+000,1.451000E+000,-1.335000E+000,-2.329000E+000,1.550000E-001,-4.130000E-001,-1.078000E+000,2.040000E-001,-7.780000E-001,1.373000E+000,2.384616E+000
17,03/20/07 00:53,-4.310000E-001,-1.543000E+000,3.900000E-002,9.050000E-001,1.480000E+000,1.860000E-001,2.323000E+000,-4.700000E-002,-4.177000E+000,1.426000E+000,-1.199000E+000,5.760000E-001,5.560000E-001,-5.500000E-002,-4.190000E-001,-1.461000E+000,-1.822000E+000,-1.271000E+000,3.530000E-001,-1.816000E+000,3.670000E-001,-9.610000E-001,-7.200000E-001,2.608000E+000,3.102609E+000
17,03/22/07 00:21,-6.270000E-001,-4.092000E+000,-7.990000E-001,3.115000E+000,8.500000E-002,4.175000E+000,7.910000E-001,5.500000E-002,-2.998000E+000,9.040000E-001,4.200000E-001,-1.538000E+000,-8.420000E-001,-1.499000E+000,-1.160000E+000,3.050000E-001,2.779000E+000,1.528000E+000,1.050000E-001,-1.255000E+000,-8.600000E-001,-5.380000E-001,-1.500000E-001,1.386000E+000,4.622369E+000
17,03/22/07 00:46,-1.050000E-001,-1.128000E+000,-1.081000E+000,3.061000E+000,2.000000E-003,1.585000E+000,2.139000E+000,-3.100000E-002,-4.885000E+000,1.114000E+000,3.360000E-001,2.299000E+000,-8.130000E-001,-1.871000E+000,-6.630000E-001,2.307000E+000,-1.047000E+000,-3.081000E+000,3.430000E-001,-7.600000E-002,6.980000E-001,5.110000E-001,-7.340000E-001,2.576000E+000,4.686535E+000
17,03/24/07 00:07,-1.520000E-001,-1.494000E+000,-1.082000E+000,3.689000E+000,-1.978000E+000,1.460000E+000,1.244000E+000,-8.100000E-002,-2.947000E+000,3.450000E-001,1.875000E+000,1.100000E+000,-2.410000E-001,-4.200000E-001,-1.126000E+000,7.640000E-001,-1.180000E-001,3.082000E+000,3.100000E-002,-1.515000E+000,-6.230000E-001,1.760000E-001,-1.330000E+000,1.170000E+000,3.342735E+000
17,03/24/07 00:30,-4.800000E-001,-2.633000E+000,-1.603000E+000,2.623000E+000,-1.945000E+000,1.068000E+000,1.822000E+000,-2.300000E-002,-3.907000E+000,1.370000E-001,1.862000E+000,1.050000E+000,-2.770000E-001,-6.330000E-001,1.015000E+000,-4.000000E-001,-1.557000E+000,5.549000E+000,1.320000E-001,-1.276000E+000,2.760000E-001,-1.890000E-001,-1.755000E+000,1.961000E+000,5.305915E+000
17,03/26/07 00:47,-2.060000E-001,-4.580000E-001,-7.770000E-001,3.644000E+000,-2.028000E+000,-4.770000E-001,-1.482000E+000,1.310000E-001,9.801000E+000,-3.780000E-001,7.730000E-001,-3.830000E-001,-3.640000E-001,4.002000E+000,-3.087000E+000,1.461000E+000,-4.490000E-001,1.250800E+001,-3.600000E-001,-1.700000E-001,2.680000E-001,-1.670000E-001,-2.000000E-003,-3.835000E+000,1.905749E+001
17,03/26/07 01:08,4.740000E+000,-2.103000E+000,-1.120000E+000,3.170000E-001,-1.158000E+000,-4.780000E-001,-1.486000E+000,4.750000E-001,1.734400E+001,-8.250000E-001,1.440000E-001,-2.440000E-001,-4.080000E-001,1.156000E+000,7.070000E-001,-5.080000E-001,-2.907000E+000,1.399800E+001,-1.190000E-001,1.481000E+000,1.250000E-001,-4.200000E-002,6.570000E-001,-3.451000E+000,3.336152E+001
17,03/28/07 00:47,1.500000E-001,-1.892000E+000,-7.500000E-001,1.770000E+000,-1.865000E+000,-1.576000E+000,7.100000E-002,9.400000E-002,7.770000E-001,-3.520000E-001,6.480000E-001,1.673000E+000,-4.170000E-001,1.991000E+000,3.470000E-001,1.174000E+000,-4.260000E-001,-3.914000E+000,4.900000E-002,-1.500000E-002,6.900000E-002,8.450000E-001,2.334000E+000,-6.420000E-001,2.701077E+000
17,03/28/07 01:29,4.170000E-001,-5.110000E-001,-4.920000E-001,1.465000E+000,-2.842000E+000,-2.420000E+000,1.582000E+000,-4.000000E-003,-1.254000E+000,-6.500000E-001,1.442000E+000,1.716000E+000,-1.000000E-001,1.225000E+000,2.565000E+000,1.397000E+000,1.968000E+000,-3.608000E+000,1.060000E-001,6.860000E-001,1.071000E+000,1.030000E+000,6.600000E-002,7.200000E-001,3.391367E+000
17,03/30/07 00:36,-8.400000E-002,3.040000E-001,-1.742000E+000,1.812000E+000,-1.162000E+000,1.486000E+000,2.339000E+000,-6.800000E-002,-9.372000E+000,4.720000E-001,6.090000E-001,-1.456000E+000,-1.597000E+000,-2.380000E-001,1.224000E+000,-6.280000E-001,-1.451000E+000,1.176000E+000,2.370000E-001,-3.000000E-001,-1.572000E+000,-6.440000E-001,-2.141000E+000,3.781000E+000,8.168359E+000
17,03/30/07 00:38,-2.680000E-001,1.250000E-001,-3.800000E-001,6.950000E-001,-1.938000E+000,-1.555000E+000,1.606000E+000,-1.220000E-001,-1.958000E+000,-6.530000E-001,1.195000E+000,2.001000E+000,2.220000E-001,-9.000000E-003,3.021000E+000,3.753000E+000,2.975000E+000,-1.890000E-001,1.000000E-003,1.210000E-001,4.750000E-001,-7.800000E-002,-1.118000E+000,4.900000E-001,3.189139E+000
17,04/01/07 00:27,2.030000E-001,1.146000E+000,-7.490000E-001,1.758000E+000,-7.770000E-001,-1.098000E+000,5.230000E-001,-1.230000E-001,-7.830000E-001,2.700000E-002,-5.000000E-002,5.820000E-001,1.880000E-001,1.355000E+000,-6.960000E-001,3.827000E+000,1.960000E-001,1.241000E+000,-1.610000E-001,7.030000E-001,1.456000E+000,-3.570000E-001,5.820000E-001,-3.080000E-001,1.793589E+000
17,04/01/07 00:30,-1.331000E+000,1.313000E+000,2.820000E-001,1.119000E+000,-5.340000E-001,-9.340000E-001,-9.400000E-002,-1.040000E-001,5.150000E-001,-2.170000E-001,-1.123000E+000,9.440000E-001,9.200000E-001,-1.307000E+000,1.425000E+000,3.035000E+000,2.094600E+001,-1.552000E+000,-2.440000E-001,-8.090000E-001,7.050000E-001,6.320000E-001,3.283000E+000,-6.860000E-001,2.862657E+001
17,04/03/07 00:30,9.380000E-001,-1.102000E+000,-3.440000E-001,1.163000E+000,-1.372000E+000,2.673000E+000,-1.490000E-001,2.210000E-001,1.690000E-001,-4.820000E-001,-5.100000E-001,-3.802000E+000,-1.260000E+000,-1.511000E+000,4.181000E+000,-1.623000E+000,-1.118000E+000,-2.554000E+000,4.440000E-001,-1.377000E+000,-6.190000E-001,-1.159000E+000,-1.689000E+000,1.402000E+000,4.089381E+000
17,04/03/07 00:34,1.990000E-001,5.250000E-001,-1.370000E+000,4.130000E-001,-1.179000E+000,1.641000E+000,-1.830000E+000,1.890000E-001,3.974000E+000,-7.080000E-001,7.700000E-001,-1.510000E+000,-2.071000E+000,3.050000E-001,1.131000E+000,-1.740000E+000,-2.182000E+000,-3.336000E+000,1.630000E-001,1.677000E+000,1.892000E+000,2.170000E-001,-3.000000E-001,-2.128000E+000,3.886456E+000
17,04/05/07 00:24,6.050000E-001,-6.020000E-001,-5.250000E-001,8.170000E-001,-9.151000E+000,-1.370000E+000,-8.820000E-001,2.710000E-001,2.891000E+000,-9.590000E-001,6.115000E+000,5.430000E-001,1.140000E-001,1.458000E+000,2.621000E+000,-2.464000E+000,-1.626000E+000,-3.110000E+000,1.390000E-001,-3.390000E-001,-4.890000E-001,-2.460000E-001,-1.468000E+000,-1.484000E+000,1.005531E+001
17,04/05/07 00:29,1.030000E-001,-1.645000E+000,-1.338000E+000,1.486000E+000,-6.491000E+000,-1.430000E+000,-1.159000E+000,2.750000E-001,3.733000E+000,-1.058000E+000,5.296000E+000,2.554000E+000,-2.730000E-001,1.416000E+000,1.300000E+000,-9.580000E-001,-4.310000E-001,-4.065000E+000,1.350000E-001,-8.740000E-001,-4.410000E-001,8.660000E-001,-1.658000E+000,-1.887000E+000,7.896168E+000
17,04/07/07 00:12,7.910000E-001,-1.191000E+000,-1.320000E-001,1.259000E+000,-5.291000E+000,1.004000E+000,-1.327000E+000,1.240000E-001,2.310000E+000,-1.400000E+000,3.572000E+000,1.316000E+000,-7.580000E-001,3.577000E+000,1.543000E+000,2.780000E-001,1.050000E-001,2.024500E+001,-5.700000E-002,2.550000E-001,-9.470000E-001,-9.330000E-001,-1.255000E+000,-3.068000E+000,2.973651E+001
17,04/07/07 00:28,-1.280000E-001,-7.400000E-001,1.830000E-001,1.918000E+000,-7.199000E+000,-1.560000E-001,-2.150000E-001,3.700000E-002,4.350000E-001,-1.050000E+000,3.962000E+000,2.857000E+000,-8.250000E-001,7.310000E-001,2.163000E+000,4.590000E-001,-9.970000E-001,8.838000E+000,-1.200000E-001,-6.700000E-002,-1.610000E-001,-6.300000E-002,-6.370000E-001,-1.591000E+000,1.018915E+001
17,04/09/07 00:30,-2.800000E-001,1.420000E-001,-3.420000E-001,2.244000E+000,-4.953000E+000,4.930000E-001,-1.112000E+000,5.300000E-002,2.530000E+000,-1.269000E+000,3.242000E+000,-1.552000E+000,2.130000E-001,3.285000E+000,9.760000E-001,1.702000E+000,4.337000E+000,-3.210000E-001,-2.450000E-001,-5.060000E-001,-2.950000E-001,1.670000E-001,2.460000E+000,-2.767000E+000,6.006610E+000
17,04/09/07 00:46,2.826000E+000,1.714000E+000,-7.930000E-001,1.119000E+000,-7.711000E+000,-1.232000E+000,-1.835000E+000,5.800000E-002,2.474000E+001,-1.746000E+000,2.358000E+000,3.441000E+000,4.626000E+000,4.291000E+000,3.900000E+000,6.935000E+000,2.727000E+000,3.548000E+000,-5.210000E-001,6.570000E-001,2.078000E+000,1.770000E-001,7.178000E+000,-2.762000E+000,5.391604E+001
17,04/11/07 00:36,-5.000000E-002,-3.860000E-001,-1.950000E+000,3.045000E+000,-2.337000E+000,7.810000E-001,1.806000E+000,1.400000E-002,-2.852000E+000,-1.880000E-001,1.842000E+000,-1.555000E+000,1.093000E+000,-2.035000E+000,1.659000E+000,-4.300000E-001,-9.030000E-001,-2.268000E+000,2.150000E-001,5.000000E-002,6.750000E-001,1.171000E+000,-1.045000E+000,3.203000E+000,3.846707E+000
17,04/11/07 00:50,-5.780000E-001,1.371000E+000,-1.039000E+000,1.147000E+000,-2.650000E+000,1.023000E+000,1.471000E+000,-4.400000E-002,-2.106000E+000,-7.650000E-001,2.888000E+000,-1.449000E+000,6.740000E-001,-9.800000E-002,2.766000E+000,1.295000E+000,-9.390000E-001,4.770000E-001,8.300000E-002,1.510000E-001,-1.820000E-001,2.350000E-001,7.260000E-001,7.460000E-001,2.548903E+000
17,04/13/07 00:28,-3.970000E-001,5.200000E-002,-1.821000E+000,1.889000E+000,-2.255000E+000,1.709000E+000,2.439000E+000,-2.130000E-001,-5.119000E+000,-2.570000E-001,3.331000E+000,-2.940000E-001,-8.040000E-001,6.020000E-001,4.130000E-001,1.541000E+000,3.972000E+000,1.681000E+000,-7.700000E-002,9.000000E-002,1.000000E-003,4.950000E-001,2.290000E+000,1.490000E+000,5.311959E+000
17,04/13/07 00:45,-5.330000E-001,-9.310000E-001,-1.205000E+000,1.861000E+000,-3.787000E+000,2.139000E+000,3.449000E+000,-1.120000E-001,-1.616300E+001,-8.490000E-001,3.631000E+000,4.525000E+000,1.436000E+000,9.860000E-001,4.208000E+000,3.941000E+000,1.031000E+000,-7.540000E-001,5.410000E-001,-1.159000E+000,1.120000E+000,8.170000E-001,-4.350000E-001,2.106000E+000,2.275618E+001
17,04/15/07 00:33,-3.600000E-002,3.090000E-001,-1.940000E+000,3.355000E+000,-1.038000E+000,2.210000E-001,1.448000E+000,-3.190000E-001,-2.984000E+000,3.340000E-001,1.639000E+000,1.160000E-001,-1.378000E+000,-1.878000E+000,-9.230000E-001,1.316000E+000,1.042000E+000,1.069700E+001,-2.750000E-001,-2.233000E+000,-4.090000E-001,5.260000E-001,7.077000E+000,5.800000E-001,1.259846E+001
17,04/15/07 01:15,-4.590000E-001,2.970000E-001,-9.300000E-001,1.966000E+000,-3.870000E-001,6.210000E-001,2.461000E+000,-3.710000E-001,-7.365000E+000,2.820000E-001,1.062000E+000,1.639000E+000,8.860000E-001,-2.091000E+000,2.490000E-001,2.278000E+000,-4.290000E-001,1.098600E+001,-1.750000E-001,-2.590000E-001,7.790000E-001,1.202000E+000,8.362000E+000,1.290000E+000,1.652414E+001
17,04/17/07 00:38,2.670000E-001,-1.800000E+000,-1.756000E+000,3.135000E+000,-1.181000E+000,3.220000E-001,-1.877000E+000,1.860000E-001,8.962000E+000,-4.570000E-001,1.357000E+000,4.310000E-001,9.490000E-001,-3.344000E+000,-1.872000E+000,1.834000E+000,-3.510000E-001,3.006000E+000,-4.190000E-001,1.234000E+000,4.550000E-001,-2.590000E-001,5.241000E+000,-2.973000E+000,1.023136E+001
17,04/17/07 01:10,-1.340000E-001,2.790000E-001,-1.213000E+000,1.520000E+000,-2.317000E+000,2.900000E-002,-9.730000E-001,2.220000E-001,1.976000E+000,-6.840000E-001,2.095000E+000,7.050000E-001,-5.910000E-001,-1.993000E+000,1.261000E+000,-1.733000E+000,-9.150000E-001,-6.480000E-001,-7.600000E-002,4.210000E-001,2.400000E-002,2.420000E-001,1.434000E+000,-9.500000E-001,1.975940E+000
